review_id,review_text,actual_stars,predicted_stars,explanation,json_valid,error
SYK_LgV8wDoezdu9acfz2w,"Ok, so I have to share my morning experience. But first I must start off by saying this: I'm no moron. Honest. 

So, this morning I stopped for gas. My tank was getting dangerously low and there was no way I'd make it to work. That's okay, for I allotted time this morning for re-filling my tank. From my casa, I turned East on Indian School, vaguely remembering there's a Quick Trip nearby. Perfect. I had stopped there before. 

But it wasn't a Quick Trip I saw at the corner of Central and Indian ",1,2,"The review expresses frustration and annoyance with the gas station's complicated payment process, indicating a negative experience. There are no positive signals about service quality or friendliness, and the reviewer explicitly states they would not return, which suggests dissatisfaction. According to Yelp rules, the negative tone and specific complaints about the station's system lead to a rating of 2.",True,
o5WnqGiPo97Qf00eLGmU2Q,"This place was the worst place to EVER live! I lived here from Aug 2010 to may 2011, i was always in the office see when the grates would be fixed?? the office always gave me the run around very rude. You would think after the gun shoots, assaults, and car break ins that they would fix the gates but nope and to this day they still aren't fixed. When we moved in they said they would be fixed in a week and they lied.  Also the gym is huge but NONE of the equipment works! living here was SO gross! ",1,1,"The review expresses extreme dissatisfaction with the living conditions, rude staff, unresolved safety issues, and a negative experience with the management regarding billing. The overall tone is very negative, indicating a poor experience, which aligns with a 1-star rating.",True,
i4kZYaGypxV6LPCroMK5-A,"One stop has one goal and that is to get the $80. diagnosis fee and split.  Francisco told me i needed to spend over $1300. for parts the manufacturer only charges $316 for. Stay away! I intend to file a complaint with the Attorney Generals office today, hopefully they will stop this nonsense.",1,1,"The review expresses strong dissatisfaction with the service, accusing the business of overcharging and intending to file a complaint, indicating a very negative experience and no intention to return, which aligns with a 1-star rating.",True,
62BFRSsUUCxsUBTHQy_ALg,"Do not go to this car wash. I dropped my kids off at choir and thought I'd run in for a quick car wash. Oh no! They locked my keys in the car. I couldn't get On-Star to unlock my Suburban because it was under a huge canopy and couldn't get a signal. Instead of calling a locksmith, the car washers tried and tried to get in through the window. Thankfully my husband was able to leave work early, go retrieve the kids from choir practice, and then come rescue me at the car wash with a spare set of ke",1,1,"The review describes a serious service failure with the car wash, including being trapped for over an hour, unprofessional staff behavior, and no compensation. These negative experiences indicate a highly dissatisfied customer, justifying a 1-star rating.",True,
Ya1QU03ysxWG1zKaBXI0iQ,"What ever you do don't waste your money here.  I am not the person who likes to send food back, in fact I hate to do it.  I had no choice here, this was by far the worst mexican food I have eaten.  The food has such a horrible after taste.  I not only hated my meal but tried my boyfriends as well and it was still terrible.  The service compares to the food, we waited forvever just for a server to come over and greet us.  I wouldn't even recommend this place to my enemies.",1,1,"The review describes the food as 'the worst mexican food' with a 'horrible after taste' and states the experience was terrible. It also mentions long wait times for service and explicitly states not to recommend the place to enemies, indicating strong dissatisfaction. These negative signals justify a rating of 1.",True,
TH5M4pgyEGrKWj9Rx2XGJg,"And then it all changed...

I think this is my very first review that has been demoted to 1 star after being on the coveted 5 star for a long time. 

So, where do I start. After feeling dog sick for a few days, I finally decided to ""walk-in"" to this place because that's what they do now supposedly. They take walk in patients who are seen by the NP. I signed in at 8:20 and was not called in the back until 10:00am. Then I waited another 35 minutes for the NP to come in and see me. By the time ever",1,1,"The review describes a highly negative experience due to long wait times, poor communication, and perceived neglect by staff, with explicit dissatisfaction and a warning not to go there if health and time are valuable, indicating a very poor experience justifying a 1-star rating.",True,
yMiNSE7ymTrQBpdKNYG-Jg,"PIECE OF **** manager wouldn't put air conditioning on yesterday. It was 90.
They just lost alot of business.",1,1,"The review expresses strong dissatisfaction due to the manager's refusal to turn on air conditioning in hot weather, which caused the reviewer to feel they lost business. The negative tone and explicit mention of a poor experience indicate a very low rating.",True,
CTMPP1y-BMZ70UHGj-DAfw,"As I promised myself, I'd go back again to try it again. Yyyeeaahhhh...sooooo....the food is still not good. I got the mongolian beef and it's like ""wha? really? is this IRL?"" 

I'm a chinese food kind of a fan, this restaurant, I'm not a fan of.",1,1,"The reviewer explicitly states that the food is 'still not good' and expresses disappointment with the mongolian beef, indicating dissatisfaction. The negative sentiment about the food quality and the lack of positive signals lead to a low rating.",True,
ysXcFqnWNQ33d_Qh0-cClw,"Totally excited to try this place out, my grandparents, my mom and I (4 of us) came here for some Korean food. It wasn't too busy; just pairs of people from nearby offices coming in and out. 

Unlike other Korean restaurants, their lunch special selection is very limited. Special A  consists of a sushi roll with a soda, special B = teriyaki beef/chicken (no soda), or special C, Korean BBQ Spicy Chicken. 

As we were looking at the ""lunch special"" board, the lady behind the counter insisted that ",1,2,"The review describes multiple food quality issues, such as undercooked and tasteless dishes, and mentions rude customer service, including inappropriate comments and strict policies on taking food home. These negative signals outweigh any positive aspects like the kimchi buffet. Overall, the experience is mostly negative, leading to a rating of 2.",True,
pd0ekrEgnCwU0L1imreJpw,"Donuts are really good, if they have any when you get there!!!  Went in on a Tuesday morning at 1030, and they only had a total of 10 donuts. Drove out of my way to go there and still ended up at Dunkin Donuts. Very disappointed!!",1,2,"The review mentions that the donuts are really good when available, but the limited supply and disappointment due to not finding donuts at the expected time indicate a negative experience. The reviewer also drove out of their way and still was dissatisfied, suggesting poor service or availability issues. These signals point to a mostly negative experience, justifying a rating of 2.",True,
hqpTT_eLPiQlb7-77zUo3w,"I went today to meet my daughter for lunch.  We are both big sushi enthusiasts.  The interior and atmosphere was beautiful.  Well appointed.
The service was excellent.  We ordered edamame, was good...nothing to rave about.  Not much you can do to mess that up.  Drinks were well poured but exspensive for what you got.  Ordered five different sushi rolls.
All five were bland, not much flavor and stale.  The fish was not fresh.
Paid $12 for a soft shell crap roll and it tasted days old.  Will not g",1,2,"The review praises the interior and service but criticizes the food quality, describing the sushi as bland, stale, and not fresh, which indicates a negative experience with the core product. The reviewer explicitly states they will not go back, and the overall tone is disappointed, leading to a low rating. Despite good atmosphere and service, the poor food quality justifies a 2-star rating.",True,
Zn_VrwXE4OcYPwd1HdWg5A,"Very loud, crowded and quite unpleasant. I felt very cramped and the environment was very uncomfortable.",1,2,"The review describes a very unpleasant experience due to loudness, crowding, and discomfort, indicating dissatisfaction. There are no positive signals such as good service or quality, and the negative environment suggests a poor experience, leading to a rating of 2.",True,
uaxOnMEBB1wcLfRsSsVY8g,"i called them and they wanted to charge $30 for fingerprints!!!!!  What a joke.  I found a place on the other side of the air park who did it for $10.  Caveat Emptor!  If if could give them a zero rating, I would have.

On the other side of the airpark off of Greenway-Hayden loop is Global Pi Security.  $10 for prints. Their address is 7807 East Greenway road, suite 9, Scottsdale, Az.  globalpi-security (dot) com.  Good luck.",1,1,"The review expresses strong dissatisfaction with the high fingerprinting fee, calling it a joke and stating they would give a zero rating if possible. The negative tone and explicit criticism indicate a very poor experience, leading to a rating of 1.",True,
sqtAlz4qop6JeQ42SHWLxQ,Went there first thing thing this morning. Ordered 2 simple sandwiches. Took over 35 minutes to make. 6 workers lounging around. Completely ignored. Totally disgusted with their service. Overpriced. Food okay and felt worthless when I left,1,1,"The review highlights long wait times, being ignored by staff, and disgust with service, indicating a very negative experience. Despite the food being okay, the service failures and dissatisfaction lead to a rating of 1.",True,
fRfafaJw6pJpApH7bJepZg,"Went last week, and ordered a dozen variety. I didn't care for any of them, very dry, the frosting wasn't very good,even my 9 yr old daughter spit her cupcake out!",1,2,"The review expresses dissatisfaction with the cupcakes, mentioning they were very dry and poorly made, and even a child spit one out. The negative comments about quality suggest a poor experience, but there is no mention of rude service or extreme issues, so a rating of 2 reflects mostly negative feedback.",True,
1DmZ5gHhff5CgZ_lqaPyHQ,"Love the idea - vegan Mexican. Have tried to eat there twice. Both times checked their FB page for hours, both times they were closed. Called their phone number, no one answered. No sign, no explanation on FB. Pathetic.",1,1,"The review expresses frustration and disappointment due to the restaurant being closed without notice, calling the situation 'pathetic.' There are no positive signals about food or service; the experience is negative and the reviewer would likely rate it very low.",True,
X8sOlD8trk6LeOCIJcMwgw,"I dont understand how a second restaurant was opened on Tatum . My husband and gave these place too many chances and wach time the food was not impressive. The margaritas come from a stolen recipe from La Pinata Nueva , but too bad they didnt bring the recipes with them. I hope they get it "" that maybe if you put alittle quality in the food people will come back"".",1,2,"The review expresses disappointment with the food quality and mentions that previous visits were not impressive, indicating a negative experience. The comment about the margaritas and the desire for better quality suggests dissatisfaction. There are no positive signals or mentions of good service, and the tone is critical, leading to a low rating. According to Yelp rules, the negative feedback and repeated disappointment suggest a rating of 2.",True,
Ii1qPwka49-3TO_NQGOtMA,"Don't bother with this place.  I had never been here, my husband and I decided to pick up some food to take home.  We ordered a shrimp tempura appetizer, an assorted tempura appetizer, a lobster appetizer, and yakisoba.  When we got home the order was totally wrong. Instead of lobster we were given mussels (which were gross), instead of assorted tempura and shrimp tempura we only got assorted tempura with 2... that's right only 2 shrimp in the whole mix.  The yakisoba was the only part of the or",1,1,"The review expresses strong dissatisfaction due to incorrect orders, poor quality food, and disappointment, with the reviewer stating they would never return. These negative signals indicate a very poor experience, justifying a 1-star rating.",True,
In4SQU1ZVx9fU4yq67HphQ,"I will never know what the food tastes like because they were so so rude, I will not go back.  We came in and were given a table, menus were practically thrown at us.  And then we waited, and waited and waited.  We asked a woman working there, and she apparently did not speak English and indicated a man at the front would help us.  But he was too busy talking.  We got up and left.  No one even said a word when we left.",1,1,"The review describes rude staff, long waits, and a poor experience with no indication of satisfaction or positive aspects, leading to a very negative overall sentiment.",True,
T3dnb2VW9IEE-aAYccG-rA,"I do not like this KFC ...or any really for that matter. Every time I have been here the place is filthy. I know they remolded the place and I have not been since then, so I am not sure if the conditions are the same.

The food is just not good in any way anymore. Not that it was ever great, but you could get some decent chicken and some sides and be content. What the hell have they done to the mac & cheese? It is so gross..the color is just not appealing and the taste is worse. Food at this pla",1,1,"The review expresses strong dissatisfaction with the cleanliness and food quality, mentioning the place is filthy and the food is gross and poorly served. There are no positive signals, and the negative comments about the environment and food quality indicate a very poor experience, justifying a 1-star rating.",True,
cw56ezAwEhMzQBtI2fdxLQ,Poor service-small portions-pricey,1,1,"The review explicitly states poor service, small portions, and high prices, indicating significant dissatisfaction. These negative signals suggest a very low rating, likely 1 star.",True,
pmOExg5ab56RZjG0K6mJPw,I got my nails done there last Thursday for the first and last time. I would never ever go back there. The man who did my nails burnt two of my fingers really bad. The place was dirty and messy and talk about noisy he asked me to many personal questions. To top it off he answered his cell phone and talked on it about 10mins all load and on speaker phone . So rude and bad customer service. It might be a little cheaper there but as the saying goes u get what u pay for!!!!!!!,1,1,"The review describes severe negative experiences including burns, dirtiness, rude behavior, and poor customer service, indicating a very unsatisfactory experience that warrants a 1-star rating.",True,
5PTxfrfT3QM72BBgDeb_cA,"I'm sorry to be what seems to be the lone one star review.  Either I got there on the worst day in their history, or everyone drank the Koolaid, or I just have different expectations and taste buds.
It seems like a great idea.  It's a build your own burger joint, $7.00 gets you a cooked to order burger with one cheese, up to 4 toppings, and 2 sauces with fries or onion rings-or some other choices.  They also claim that the beef is local, hormone free, etcetera....

I chose a rare burger with Ame",1,1,"The review describes a highly negative experience due to extremely long wait times, poor food quality, and hygiene issues, with explicit dissatisfaction and a vow not to return, indicating a very poor overall experience.",True,
d_IcD1Ho5uZaV6e0A02nNQ,"I used to love Banana Republic.  I stopped by at lunch to buy a few outfits, I wasted quite a bit of time in this store...to an frazzeling degree.  The choppy layout of the new store is annoying.  The clothing line changed drastically so you look like you just came from an overpriced (and cold) beach.  I was looking to dress sharp and professional, not wrinkled and hap-hazzard.  I wanted short sleeves, not flimsy spagetti straps, long sleeved blouses and SWEATERS (hello..its JUNE...and ARIZONA.)",1,2,"The review expresses frustration with the store layout and clothing selection, indicating a negative experience. There is no mention of friendly service or positive aspects, and the dissatisfaction with the new format and collection suggests a mostly negative experience. According to Yelp rules, the negative tone and complaints limit the rating to 2 stars.",True,
tuvjALQppER6ij1F9yRTMw,"I can overcome the hipster sneer and accept that I am an uncool blemish in a world full of cut-off corduroys and patterned leggings. What I cannot and will not get over is an unapologetic staff whose epic error led to me breaking 5 years of meatless eating because of an order mishap.

I ordered the red pepper tomato quiche. After 20 minutes waiting for the quiche to warm in what appeared to be a 200 degree oven, I double checked to make sure my name was on the plate at the counter. When I dug in",1,2,"The review expresses significant disappointment due to a service error that led to a serious mistake—serving bacon quiche to a vegetarian after a long abstention—and notes a lack of apology or recompense. While there is some acknowledgment of the ambiance and the staff's attitude, the negative experience with the order and poor customer service outweigh any positives, leading to a low rating.",True,
QKsk92azo-ckaIO292AY7A,"WOW!  I have never been to a place with service this horrible.  I may have caught them on a bad night, but I'm not giving them a second chance to find out!

I came in with a group of 4.  We stood up front for 5-10 minutes before waving someone down to be seated.  That was a mistake..

As we're waiting for a server to take our drink order, we noticed that EVERY single table had empty cups waiting to be refilled, dirty plates that needed bussing, and people with impatient faces.  There was only 1-",1,1,"The review describes extremely poor service, long waits, ignored customers, and a negative experience overall, which indicates a very dissatisfied customer. Despite a mention of the company's attempt to rectify the situation, the overall tone and details point to a severely negative experience consistent with a 1-star rating.",True,
wg3N8cP7-C6qQtWVPDSt4w,"I have lived here for about 5 months, the place is okay i guess, the ground are clean which I like, but the staff seems kinda disorganized.. they got our move in dates wrong which thank god I'm an early mover and didn't wait to the last min, then when we FINALLY moved in, we got a different apt than we were showed originally. The linen closet has a big freakin heater tank in it. Which okay whatever i guess is not that big of a deal but then I found out we pay more for our water because its not d",2,2,"The review expresses dissatisfaction with disorganized staff, multiple maintenance issues, and poor customer service, which are negative signals. The only slight positive is that the reviewer acknowledges there are worse apartments, but overall the experience is quite negative, leading to a rating of 2.",True,
LUPEqsBJ_1Dr3LqPbZe1bA,"After hearing a lot about all of the MBFGR's that are around the valley, I finally got a chance to go recently as part of a family gathering (which was a planning fiasco and logistical nightmare, but I digress).  This location was, well, let's just say, it wasn't crowded.  And it showed in the service, very nice and attentive.  They were very patient when our party was supposed to be 8 people, then ballooned to 12 people, then 13.  Unfortunately, one of the solutions to accommodate us was to put",2,2,"The review praises the attentive service but criticizes the poor quality of the gyro and the awkward table arrangement. The negative comment about the gyro being the worst experienced and the mention of a 'logistical nightmare' suggest dissatisfaction, leading to a low rating of 2.",True,
KoH2U6Pf3X02Zs4cA_I6bw,"I've always said if the guacamole, chips and salsa aren't good, the food is not likely to be good either.  I was right, Guacamole was not very good at all, same with the salsa.  Rest of the food was just okay but for a restaurant in the Biltmore I expected so much better.  Just as a note, when it comes to Mexican food, I'm super critical.  This place will probably get a higher ratings from people of the Midwest.",2,2,"The review indicates that the guacamole and salsa were not good and the rest of the food was only okay, suggesting a negative experience. The reviewer also mentions that they are very critical of Mexican food and expected better, implying dissatisfaction. There are no positive signals such as good service or food quality, and the overall tone is disappointed, leading to a low rating of 2.",True,
BK4FpIlwDx2mAhk9qsK3sQ,"Bland and lackluster food that is not worth the price or the wait to get it.  We had lunch at Nourish a few months ago and while we weren't overly impressed, as they do serve healthy food that is in line with our whole foods, plant-based eating habits, we decided to give them another shot and went for brunch a few weekends ago.  I ordered the egg sandwich, which is described as an air-fried egg, avocado, and tomato on a gluten free bagel with a side of sweet potato hash.  As I have never found g",2,1,"The review describes multiple food quality issues, including bland, flavorless, and poorly prepared dishes, as well as a long wait and flavorless drinks. The reviewer explicitly states that the food was horrible and would not return, indicating a very negative experience. These signals justify a rating of 1 star.",True,
b-HCYV8EvvyXHip5Fw9rHQ,"Over the last 5 years or so, I've eaten lunch at Dilly's Deli a couple dozen times. The location is excellent, as it is near my office, and the interior décor is clean, modest, and charming. The music seems to vary, but on today's trip, it appeared to be a mix of oldies and jazzy easy listening. While I've never had to wait for a table to clear, seating can be limited during lunch hours. The service is friendly and quick and the menu offerings plentiful and interesting. Vegetarians will find a h",2,2,"The review highlights friendly service and good food quality but mentions multiple negative issues such as finding a dead fly in a salad, a hair on a pickle spear, and bread/meat ratio problems, which significantly impact the experience. The reviewer also states they will not return due to these concerns, indicating dissatisfaction. These negative signals outweigh the positives, leading to a rating of 2.",True,
PPKxod62hSbSuwm6XJv1vg,"Love the coffee not thrilled about my service. Of the 4-3 times I have been in the barista has never been behind the counter ready to serve me.  Every time that I have walked in they follow me off the patio where they have been smoking.  I know that you are entitled to a break but, sitting out chit chatting with your friends smoking is not what you get paid for.  Either I have bad timing coming in when they are on break or the kids there are huge slackers.",2,2,"The review expresses dissatisfaction with the service, noting that staff are often not available when needed and are distracted by smoking breaks. While the reviewer likes the coffee, the negative comments about service and staff attentiveness lead to a low rating, but not the lowest since the product itself is appreciated.",True,
vY9uNDrKcTFKlFrQULrcCg,"The queso is ridiculously good... seriously. And the homemade tortillas are also outstanding.

Aside from that, everything is average at best. As mentioned by others, this is Americanized Mexican cuisine. This is not autentica comida Mexicana, mi amigos!

We had been once before and thoroughly enjoyed the food. Hence making it a point to visit again on our most recent trip to Arizona.

We started with the chips and salsa set for the table - delicious. I ordered a bunch of queso for the table, an",2,2,"The review expresses disappointment with the food quality, especially the underwhelming tortilla soup and limited vegetables in fajitas, and highlights poor service and cleanliness issues, including a bug in the water and foul smell. While some food items are praised, the overall negative comments about cleanliness, service, and food quality lead to a low rating.",True,
yeMNAZKxXf4T2MgBMYAH4Q,"Things I liked: The homemade chips (mmm), the red salsa, the tender chicken pieces in my enchiladas and the service.

Things that just didn't work for me- The green sauce was so blah I couldn't eat it without dousing it in the red to get a little flavor. The beans and rice were disappointing as well. Perhaps it is my lack of familiarity with New Mexican cuisine, but I was not impressed.",2,3,"The review shows some positive aspects such as good service, homemade chips, and tender chicken, indicating a generally acceptable experience. However, the reviewer was disappointed with the green sauce, beans, and rice, and explicitly states they were not impressed, which suggests an average experience overall. The mixed signals and lack of strong praise or criticism lead to a neutral, middle rating of 3.",True,
YU9-0d4OeOEZuqFYs1xvPw,"Beatiful setting and good service. However, that doesn't make up for the $14 burger which was average at best and all three of ours were over cooked.",2,3,"The review mentions a beautiful setting and good service, which are positive signals. However, the reviewer describes the burger as average and overcooked, and notes the high price, indicating disappointment. Since there are some positives but notable negatives and no service failures, the experience appears average, leading to a rating of 3.",True,
62RkOn0aW7EG5TGFb1rK4g,"I went here a couple weeks ago and got the sesame chicken.  I was disappointed when I saw that it wasn't chunks of chicken, but a boneless piece of chicken that was breaded, fried, and then sliced into strips.  The sauce wasn't that good anyway.  I won't be back.",2,2,"The review expresses disappointment with the food quality, specifically mentioning that the sauce wasn't good and implying the experience was unsatisfactory. The reviewer also states they won't return, indicating a negative overall sentiment. There are no positive signals or mentions of good service, and the dissatisfaction with the food suggests a rating of 2.",True,
64oFbcXXvvr18fPZi9rREg,I believe this place is over-hyped.  the menu is overpriced.  the portions are small.  the meat is low quality.  slow service.  sterile decor.,2,2,"The review expresses dissatisfaction due to overpriced menu, small portions, low-quality meat, slow service, and sterile decor, indicating a negative experience. There are no positive signals, and the overall tone suggests a mostly negative experience, leading to a rating of 2.",True,
i1TGrBBeDCzEHULlV6NUXw,"I happened on this place because it was next to EL Brava, a Mexican place recommended by the USAirways in flight magazine as a place to try in an airport. Getting to ElBrava we found it was a fast food stand with very little seating so this is next door. 

The menu was pretty limited. Service actually wasn't bad but, even though it wasn't busy, we waited a long, long time for our meal to get there.... something you don't expect in an airport. When the food got there it ok. I had a burger that wa",2,2,"The review mentions a long wait despite it not being busy, and the food was only 'ok' and pricey, indicating dissatisfaction with service and quality. The reviewer also plans to pass by and not return, suggesting a negative experience. These signals point to a mostly negative experience, leading to a rating of 2.",True,
TgehaXzkJHxD4isfJ_-lcQ,"The kids and I LOVE Starbucks but this one leaves a lot to be desired.. We have been here a hand full of time and each time I keep asking myself why do I go back to this one? 

The service there is almost rude. They seem as if they are annoyed to be busy. They never seem to be happy to service you. Drinks take forever to make, even though they aren't as busy as other ones are. We won't even go into the fact that my order has been messed up the last 2 times.

The main issue I have is the fact tha",2,2,"The review describes rude service, long wait times, and repeated order mistakes, indicating significant dissatisfaction. Although the reviewer mentions a slight improvement on a recent visit, the overall negative comments about service and experience suggest a rating of 2.",True,
